,datetime,post
53,2021-10-01 22:02:12,"[SCAN RESULTS - 1h]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $AXS
2: $REEF
3: $IOTA
4: $CEL
5: $SAND… https://t.co/ul61Zwkggv"
54,2021-10-01 21:55:40,"“Invest in what you consume” - Sha Osman

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX $NVDA… https://t.co/9WCShYH5Vj"
55,2021-10-01 21:55:06,"🔥Tax Token     #BSC 

Returns over the last 10 Years 💰📈
Bitcoin $BTC +994,608%
Tesla $TSLA  +15,200%
NVIDIA $NVDA +… https://t.co/CK5W3bYxCZ"
56,2021-10-01 21:53:20,"Highest volume options in the last hour:
$IRNT, $PM, $PCG, $APO, $SKLZ, $CRWD, $CSTM, $SPIR, $MVST, $SWN, $BAC,… https://t.co/7Kd6FUP4JU"
57,2021-10-01 21:52:59,"Some great wins today so far:
$AFL
$CRSR 
$QCOM
$AMC $CEI
🔥🔥🔥

$SPY $NDX $IWM $QQQ $BTC $ETH $AAPL $TSLA $AMC $PFE… https://t.co/125UkPxxNq"
58,2021-10-01 21:49:18,RT @rhemrajani9: $NFLX 📼📀📺 https://t.co/xPbataRtRh
59,2021-10-01 21:44:00,"$BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME 
$SPY $QQQ $DIS $TSLA $SHOP
$AMD $AAPL $SQ… https://t.co/XqCjcVe2cT"
60,2021-10-01 21:43:11,"Update+Alerts+watchlist 
All are here in this discord group
📌  

📕⏳🟡70k+members 
 $WYNN $HOME $KNDI $MOBL $CBAT… https://t.co/vz96fA9LxG"
61,2021-10-01 21:41:25,"**Most profitable trading community. Get up to 574% profits

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX… https://t.co/woTDL5LtPP"
62,2021-10-01 21:37:56,RT @Optionsailors: $NFLX beautiful setup on Monthly. i see 625-635 range in coming week. https://t.co/1AYOabVgjJ
63,2021-10-01 21:36:00,"Want Access To Our Live Newswire for Free? Sign up here! https://t.co/lCIPQBJMow

$SPY $VRPX $AAPL $AMZN $NFLX $FB… https://t.co/cAO16BHXsf"
64,2021-10-01 21:34:06,"RT @XclusiveTrading: #XCLUSIVETRIGGERS 10/1 Recap🎯 Winrate: 100%

$AMZN Triggered Puts ✔️
$NIO Triggered Puts✔️
$NFLX Triggered Calls✔️
$NV…"
65,2021-10-01 21:33:49,"#XCLUSIVETRIGGERS 10/1 Recap🎯 Winrate: 100%

$AMZN Triggered Puts ✔️
$NIO Triggered Puts✔️
$NFLX Triggered Calls✔️… https://t.co/6cua3MnCrM"
66,2021-10-01 21:29:44,"$AAPL shorts won't sleep well this weekend. BULLISH
https://t.co/OLJN0FPwMB

$MLHR $GE $PENN $LCA $SRNE   $SQQQ… https://t.co/IiBcYoEF4D"
67,2021-10-01 21:28:53,RT @BenBSP: $NFLX puts FILLED🙂🙂👍
68,2021-10-01 21:28:50,RT @clutchxcity: I slapped the shit outta $NFLX today! More lifeeeee 🍷
69,2021-10-01 21:28:42,"RT @DayTradingDada: $TTD No Trigger
$NIO No Trigger
$NFLX PM trigger ORB at open 605P 3.5-8.54 144%
$CRWD 247.5C 2.63-5.55 111%
$PYPL 265C…"
70,2021-10-01 21:28:40,"RT @tradeLikeBoss: $NFLX Highest close.

Bullish candle opening lower, filled the gap, close above yesterday's closing price"
71,2021-10-01 21:28:22,"RT @greylightcap: $GOOGL, $FB and $NFLX don’t have China supply chain issues, unlike $AAPL."
72,2021-10-01 21:25:02,"With past performance like this, how can you not sign up for a Free 10-day trial to https://t.co/r947NVjXmp? Winnin… https://t.co/oAjoZIckoJ"
73,2021-10-01 21:19:47,RT @thaddeus_hatter: $NFLX: the global phenomenon that is Squid Game is a remarkable testament the power of the Netflix platform. To take a…
74,2021-10-01 21:18:08,RT @joeljoe86530904: @jimcramer $PALT + $DKNG = $$$$ $FB $ZOOM $SNAP $MTCH IN 1 $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr $nvda $t…
75,2021-10-01 21:17:39,@jimcramer $PALT + $DKNG = $$$$ $FB $ZOOM $SNAP $MTCH IN 1 $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr $nvda… https://t.co/0tNVcJ58iU
76,2021-10-01 21:15:35,@KlendathuCap @DiscussingFilm Well it’ll be something at somepoint then. Or you’re going to boycott everything $DIS… https://t.co/YX5Vqi9eHy
77,2021-10-01 21:14:01,"RT @TheMoonCarl: Returns over the last 10 Years:

Bitcoin $BTC: +994,608%
Tesla $TSLA: +15,200%
NVIDIA $NVDA: +6,053%
Netflix $NFLX: +2,337…"
78,2021-10-01 21:12:55,"amazing week at https://t.co/4DOgETNva8

5 straight green days in a horrible #stockmarket 

#swingtrading

$MRK +13… https://t.co/EysDZRrLQS"
79,2021-10-01 21:12:07,10/1 - Monthly-Weekly-Daily Up order by Weekly from personal watchlist - $WGO $GBTC $TTWO $UAL $ATVI $DAL $PENN… https://t.co/T2ydPdjEGZ
80,2021-10-01 21:09:21,"Squid Game, is slated to become Netflix's $NFLX most popular show ever

So popular a South Korean broadband company… https://t.co/2MZPIc2P2L"
81,2021-10-01 21:03:47,RT @joeljoe86530904: @mcuban $PALT IS BROADCAST P2 $FB $ZOOM $SNAP $MTCH +PATENTS VS $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr $nv…
82,2021-10-01 21:03:34,"RT @ProblemSniper: September - averaging at 27 trades a week and 70% win rate. 

$SPX $QQQ $AAPL $AMZN $TSLA $MSFT $NFLX $GOOGL $FB #Option…"
83,2021-10-01 21:03:27,@mcuban $PALT IS BROADCAST P2 $FB $ZOOM $SNAP $MTCH +PATENTS VS $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr… https://t.co/SGBbHPl20x
84,2021-10-01 21:03:18,"Weekly Recap 📈

Absolute killer week with Highstrike Signals!

Signals Hit Rate: 92.3% 🔥

Top Earners:
$MRNA 400%… https://t.co/bfuHpplLDc"
85,2021-10-01 21:03:01,"$NFLX, $PLNT and $NRZ are showing a squeeze play pattern today. They could be ready for breakout. https://t.co/14OOLyMKX2"
86,2021-10-01 21:00:48,RT @CrateringV: So we are all watching #seinfeld on $nflx this weekend then I guess? https://t.co/LHH4ROmhih
87,2021-10-01 21:00:17,Hot damn! $NFLX $QQQ $MRNA 🐻. https://t.co/HXKwexqOLk
88,2021-10-01 21:00:01,"🔥Tax Token     #BSC 

Returns over the last 10 Years 💰📈
Bitcoin $BTC: +994,608%
Tesla $TSLA: +15,200%
NVIDIA $NVDA:… https://t.co/gCK6QYKrOs"
89,2021-10-01 20:59:56,"welcome to the discord group ❤️🤑🙏

$SPY $QQQ $ATH $CCL $CRON $APLE $MSFY $BA $IMO $YOLO $OGEN $NVDA $TSLA $NDX $SPX… https://t.co/hb7wrZoJhm"
90,2021-10-01 20:59:49,"Check out all of my trades entered this week! What a week in Ring the Bell trading! Patience Pays. 

Last day for D… https://t.co/u7GnWW6Xsk"
91,2021-10-01 20:58:38,RT @joeljoe86530904: @stoolpresidente $PALT + $PENN = $$$$ $FB $ZOOM $SNAP $MTCH IN 1 $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr $n…
92,2021-10-01 20:58:25,@stoolpresidente $PALT + $PENN = $$$$ $FB $ZOOM $SNAP $MTCH IN 1 $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr… https://t.co/jOZsPjZwMt
93,2021-10-01 20:57:55,"RT @cperruna: SCREEN | Flagged Stocks

A list of stocks I own and/or I'm watching.

Sorted by 3-month Relative Strength, &gt;82

Top 25:
$UPST…"
94,2021-10-01 20:55:01,RT @awallenstein: New billboard out on Sunset Blvd. today from $NFLX https://t.co/spKkTHh2Il
95,2021-10-01 20:50:22,RT @PelotonHolder: You can literally play Red Light Green Light in $RBLX. Amazing how quickly the show Squid Game blew up from $NFLX. https…
96,2021-10-01 20:49:35,"$NFLX Highest close.

Bullish candle opening lower, filled the gap, close above yesterday's closing price"
97,2021-10-01 20:48:11,"$TTD No Trigger
$NIO No Trigger
$NFLX PM trigger ORB at open 605P 3.5-8.54 144%
$CRWD 247.5C 2.63-5.55 111%
$PYPL 2… https://t.co/i3aaYx4N9h"
98,2021-10-01 20:48:05,Always look for plays like this one. Low risk to high reward play. The max I lost would’ve been around only 5-8% co… https://t.co/pOy8rvrHmf
99,2021-10-01 20:47:28,RT @joeljoe86530904: @mcuban $PALT IS $FB $ZOOM $SNAP $MTCH IN 1 APP+PATENTS VS $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr $nvda $t…
100,2021-10-01 20:47:16,@mcuban $PALT IS $FB $ZOOM $SNAP $MTCH IN 1 APP+PATENTS VS $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr $nvda… https://t.co/9DHWj9wW4f
101,2021-10-01 20:43:35,RT @joeljoe86530904: @stoolpresidente $PALT + $PENN = $$$$ $FB $ZOOM $SNAP $MTCH IN 1 $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr $n…
102,2021-10-01 20:43:22,@stoolpresidente $PALT + $PENN = $$$$ $FB $ZOOM $SNAP $MTCH IN 1 $CSCO $gme $amc $spy $spce $tsla $aapl $arct $pltr… https://t.co/6aiMk8cgjS
103,2021-10-01 20:40:52,"Best trading community, Get next winning alerts here: 

$MLHR $GE $PENN $LCA $SRNE   $SQQQ $KODK $IDEX $AMZN $IBIO… https://t.co/0h8cWWfu7S"
104,2021-10-01 20:40:37,"$GOOGL, $FB and $NFLX don’t have China supply chain issues, unlike $AAPL."
105,2021-10-01 20:40:26,#DOGE #BTC $TSLA $AMC $GME $DIS $NVDA $AMD $AMZN $GOOGL $AAPL $NFLX $NIO $MSFT $CMG $COIN $LCID $PENN $WMT $FB $JPM… https://t.co/v91NuQ8zDP
106,2021-10-01 20:39:58,"“Most winning trading community, Get next winning alerts here: 

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL… https://t.co/IMi8TH5fjU"
107,2021-10-01 20:36:42,"RT @InvestorTrip: $NFLX is officially a movie, TV, and gaming on demand streaming company. Next stop is $1,000!

https://t.co/XEYZLUEorc"
108,2021-10-01 20:35:50,"Not the easiest week but still a MASSIVE one! 💰

ALL Alerted:
- $TSLA 780C hit 132% (12.00 - 27.90)
- $NFLX 595C hi… https://t.co/rmYiBmJTxP"
109,2021-10-01 20:33:38,"RT @cperruna: SCREEN | Flagged Stocks

A list of stocks I own and/or I'm watching.

Sorted by 3-month Relative Strength, &gt;82

Top 25:
$UPST…"
110,2021-10-01 20:33:00,"Couple of stats and quotes for the week ahead.

Join our discord: 

$ES_F $NQ_F $YM_F $SPY $SPX $QQQ $TLT $FB $AMZN… https://t.co/Hk2e3c2rvl"
111,2021-10-01 20:32:48,"We find the 100% runners BEFORE the crowd!
Chatroom:

$ACB $NVAX $MRNA $CGC $DKNG $AAL $SAVE $UAL $WORK $PLAY $DOCU… https://t.co/jfSu2v6S3M"
112,2021-10-01 20:32:24,"Top Chatroom

Join for both FREE &amp; PREMIUM SERVICE!

🗣️👥👤
$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL… https://t.co/KQJcwqRaqX"
113,2021-10-01 20:31:59,"Update of my Lotto Friday ideas:

$SNAP - 🛑 76c &amp; 73p both failed both triggered.
$NFLX - 🚀 600p 2.00 -&gt; 4.50 = 125… https://t.co/kn2t6chxA6"
114,2021-10-01 20:31:12,I slapped the shit outta $NFLX today! More lifeeeee 🍷
115,2021-10-01 20:28:15,"Wall Street in Fives - Must Read Lists for Friday
$MRK $FIVN $ZM $GM $EA $GH $NEO $GOOGL $GOOG $DIS $COIN $IBM… https://t.co/UYJAFquLIv"
116,2021-10-01 20:27:15,"RT @32Trades: He're your $NFLX 2Bagger NFT @thesyndic 

I see $8 printing on these 600 PUTS today https://t.co/CzJPxDeTG3"
117,2021-10-01 20:25:00,Netflix’s ‘Squid Game’ is so popular a South Korean internet provider sued over the surge in traffic! $NFLX #tech… https://t.co/IYCKPRKtzm
118,2021-10-01 20:24:40,$NFLX puts FILLED🙂🙂👍 https://t.co/5KVoA0r2bR
119,2021-10-01 20:21:32,"$NFLX Below Avg Volume
Daily appearances since 2010: 1145
Close 5 days later ±:
Avg: 1.59
SD: 16.59
Worst: -72.17
B… https://t.co/1Zdk5axcU1"
120,2021-10-01 20:19:54,$NFLX beautiful setup on Monthly. i see 625-635 range in coming week. https://t.co/1AYOabVgjJ
121,2021-10-01 20:17:26,RT @thaddeus_hatter: $NFLX: the global phenomenon that is Squid Game is a remarkable testament the power of the Netflix platform. To take a…
122,2021-10-01 20:16:43,"RT @TheMoonCarl: Returns over the last 10 Years:

Bitcoin $BTC: +994,608%
Tesla $TSLA: +15,200%
NVIDIA $NVDA: +6,053%
Netflix $NFLX: +2,337…"
123,2021-10-01 20:14:14,"RT @ElkanTrades: September is one of the worst months for the market but at @owlsinvesting we finish GREEN!!🦉🚀
 $SPY $AAPL $AMZN $ROKU $AFR…"
124,2021-10-01 20:13:06,"The max % stayed the same at the end of the day! 

Those $NFLX reversal calls were great. Didn't provide a strike,… https://t.co/xH8Hh4Rvsf"
125,2021-10-01 20:12:43,"@CathieDWood @ARKInvest false.oil still upgoing.europe cuts nuclear plant,renewable energy yield low nevr able to f… https://t.co/6EO8tAuPMM"
126,2021-10-01 20:11:07,"RT @NlCKStocks: Signing off 4 the weekend. 

Friendly reminder in q3 we went long

$CMG 1300 ran +550
$AMZN 3198 ran +550
$AAPL 125 with Au…"
127,2021-10-01 20:09:34,"$AAPL watch her break out next week. OVERSOLD.
https://t.co/OLJN0FPwMB

$BABA $MSFT $FB $SNAP $TWTR $MU $AMD $TSLA… https://t.co/UOD2QZObwz"
128,2021-10-01 20:08:26,"RT @ElkanTrades: September is one of the worst months for the market but at @owlsinvesting we finish GREEN!!🦉🚀
 $SPY $AAPL $AMZN $ROKU $AFR…"
129,2021-10-01 20:07:06,"RT @IBDinvestors: Stocks rebound but market in correction; Netflix, Datadog, Mosaic show strength $NFLX $DDOG $MOS https://t.co/d3rTXqfTHR"
130,2021-10-01 20:06:32,"RT @SnipeTrades: #LottoFriday Recap, EAT - SLEEP - CELEBRATE

$SPX    4350C       1.50 - 9.50      533%
$MRK   82C 10/8   1.20 - 3.50…"
131,2021-10-01 20:06:18,"I am pretty happy with how I handled this week.
Got out pretty early on Monday, kept damage to very minimum.
Pilot… https://t.co/VOluydiBhy"
132,2021-10-01 20:05:00,"Dow climbs 480 points, Nasdaq snaps five-day losing streak as stocks rebound to start October!

$MSFT $AAPL $GOOGL… https://t.co/R3poeS9jEk"
133,2021-10-01 20:04:58,"It was a great week and we caught some nice moves on $FB $NFLX $AMD $TSLA $SQ $ZM $DDOG $MRNA $AAPL $AMZN 

It's im… https://t.co/uvjX7Dzq5V"
134,2021-10-01 20:04:23,"RT @SnipeTrades: #LottoFriday Recap, EAT - SLEEP - CELEBRATE

$SPX    4350C       1.50 - 9.50      533%
$MRK   82C 10/8   1.20 - 3.50…"
135,2021-10-01 20:04:11,"#LottoFriday Recap, EAT - SLEEP - CELEBRATE

$SPX    4350C       1.50 - 9.50      533%
$MRK   82C 10/8   1.20 - 3.5… https://t.co/mZ45lhoXbF"
136,2021-10-01 20:04:10,"Stocks rebound but market in correction; Netflix, Datadog, Mosaic show strength $NFLX $DDOG $MOS https://t.co/d3rTXqfTHR"
137,2021-10-01 20:04:06,"$AAPL is going to break $143 today. The whole market is ON FIRE🔥 $AAPL hasn't had its BOUNCE

$BTC $ETH $LINK $XTZ… https://t.co/O8QkZAbbB7"
138,2021-10-01 20:03:25,"[SCAN RESULTS - 4h]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $AXS
2: $AMPL
3: $MNGO
4: $LUNA
5: $OXY… https://t.co/7Gm1aRF2Lb"
139,2021-10-01 20:03:17,Rose Above Upper Bollinger Band today: $VAMO $NFLX $EPR ... https://t.co/AyIukUGmib
140,2021-10-01 20:00:26,Hot damn! $NFLX $QQQ $SPY $MRNA 🐻. https://t.co/HXKwexqOLk
141,2021-10-01 20:00:10,"$bntx 220P failed 
$amzn 3240P failed
$googl 2690P failed
$zm 270C failed 9/29
$tsla 840C failed 9/27
$googl 2590P… https://t.co/f9QAlbbVBk"
142,2021-10-01 20:00:04,"EVERY STOCK breaking out &amp; u think $AAPL will stay down here? $150s here we come!

$BABA $MSFT $FB $SNAP $TWTR $MU… https://t.co/8crTX9Xj7n"
143,2021-10-01 19:57:25,Clover Health Has Multiple Catalysts Converging to Move It Forward - my article for @investorplace… https://t.co/UHQCaIyoh6
144,2021-10-01 19:57:01,"$AMZN 600%
$NFLX 300%
$SPY 140%
$SNAP 120%
$AAPL 100%

What a day !"
145,2021-10-01 19:56:55,"$AAPL 143 break afterhours GUARANTEED📈

$roku $tsla $msft $nnox $bynd $aal $dal $nkla $uber $amd $kodk $kndi $fb… https://t.co/SFNzPM5hbn"
146,2021-10-01 19:56:31,"@qcapital2020 For over $45B $NFLX can (and is) building their own gaming platform. 

The beauty of this strategy is… https://t.co/IZNAUlQnHg"
147,2021-10-01 19:51:17,"if $NFLX can stand on upper daily BB, can start to really move..."
148,2021-10-01 19:51:11,Mentioned $NFLX looks good if the market reverses 4h ago... very huge profits on this one! https://t.co/MAEjsghJpe
149,2021-10-01 19:51:05,"learn trading, get alerts, ideas, updates, analysis ❤️❤️🙏🙏👇👇

$AMD $NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU… https://t.co/5iVwpv4jJo"
150,2021-10-01 19:51:02,"$AAPL should be up 4% at LEAST today
https://t.co/OLJN0FPwMB

$INTU $FB $GOOGL $MRNA $NVDA $MSFT $AMZN $ADBE $LULU… https://t.co/YORyHWtYBR"
151,2021-10-01 19:50:49,"welcome to the discord group ❤️🙏

$SPY $QQQ $ATH $CCL $CRON $APLE $MSFY $BA $IMO $YOLO $OGEN $NVDA $TSLA $NDX $SPX… https://t.co/KvxuZaoyg7"
