,datetime,post
19,2021-10-06 23:52:28,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
20,2021-10-06 23:52:26,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
21,2021-10-06 23:52:21,RT @FlyrUsr: $QQQ Oligarchs on the “bat”  phone to @visit_wuhan @CDCgov    -  “H5N6 bird flu is known to cause severe illness in humans of…
22,2021-10-06 23:52:15,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
23,2021-10-06 23:51:26,$QQQ Oligarchs on the “bat”  phone to @visit_wuhan @CDCgov    -  “H5N6 bird flu is known to cause severe illness in… https://t.co/9LrBQHYY0w
24,2021-10-06 23:51:03,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
25,2021-10-06 23:50:38,RT @BullishRippers: So … Netflix’s $NFLX Squid Game is sort of a big deal https://t.co/x4C1H1yABb
26,2021-10-06 23:49:57,"Depuis 10 ans ...
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
Domi… https://t.co/ZxmUaIVSTn"
27,2021-10-06 23:49:44,#DOGE #BTC $TSLA $AMC $GME $DIS $NVDA $AMD $AMZN $GOOGL $AAPL $NFLX $NIO $MSFT $CMG $COIN $LCID $PENN $WMT $FB $JPM… https://t.co/B592JB4Tg3
28,2021-10-06 23:49:06,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
29,2021-10-06 23:48:46,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
30,2021-10-06 23:47:36,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
31,2021-10-06 23:47:07,"The best place for Traders to Gain  

$SPY $AMZN $NVDA $BA $BABA $AMD $NFLX $FB $USO $DAL $UGAZ $DIS $QQQ $TSLA… https://t.co/L6cdYQtgiH"
32,2021-10-06 23:47:02,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
33,2021-10-06 23:46:18,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $MANA
2: $FTM
3: $XLM
4: $ALCX
5: $CRO… https://t.co/Yd7uiR6JAw"
34,2021-10-06 23:46:11,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
35,2021-10-06 23:45:46,RT @BullishRippers: So … Netflix’s $NFLX Squid Game is sort of a big deal https://t.co/x4C1H1yABb
36,2021-10-06 23:43:28,"ALWAYS zoom out the chart to see what’s really going on. 

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA… https://t.co/NrQI2LFLDq"
37,2021-10-06 23:43:19,RT @FlyrUsr: $QQQ knows…….   $ROKU and $NFLX know 👇
38,2021-10-06 23:42:18,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
39,2021-10-06 23:42:15,"$NFLX To Receive Upfront Cash Payment Following Merger &amp; Acquisition Talks In California, PR Coming… https://t.co/UoYFsgdd5J"
40,2021-10-06 23:42:04,"Nate has harped to Mike how important content is, looks like it’s paying off for $NFLX. Listen to @2budstalkstocks… https://t.co/OTvoWKWToX"
41,2021-10-06 23:42:01,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
42,2021-10-06 23:41:57,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
43,2021-10-06 23:41:56,$QQQ knows…….   $ROKU and $NFLX know 👇 https://t.co/Yu8N6xxZAT
44,2021-10-06 23:40:22,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
45,2021-10-06 23:40:20,"Real-time trading alerts from our team of seasoned professionals, best trading room and global trading community. C… https://t.co/OXLaJ5yIwh"
46,2021-10-06 23:40:12,$SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC $SMH $AAPL $NVDA $TSLA $ES $YM $AMZN $BA $GS $JPM $IBM $LRCX $C $GOOG $CEI… https://t.co/7WfWGo7bal
47,2021-10-06 23:39:46,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
48,2021-10-06 23:39:39,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
49,2021-10-06 23:36:30,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
50,2021-10-06 23:36:10,RT @alphacharts: I'm seeing lots of tech names retest bases on their monthly charts. Here's 3: $AAPL $NFLX $CSCO https://t.co/8whw2rgK0M
51,2021-10-06 23:35:22,"RT @alphacharts: FAMANG group vs. $SPX. Big Tech stalled at a logical place. While this ratio can go sideways for a while, this is a strong…"
52,2021-10-06 23:35:04,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
53,2021-10-06 23:34:39,$NFLX this must be the #SquidGames effect https://t.co/0OG8SXMwm6
54,2021-10-06 23:34:30,"$NFLX

5min chart consolidated symmetrical Triangle and premium killing most of the day but broke out around 1:30.… https://t.co/E5GB2dQIA4"
55,2021-10-06 23:33:30,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
56,2021-10-06 23:32:33,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
57,2021-10-06 23:29:17,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
58,2021-10-06 23:28:54,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
59,2021-10-06 23:26:25,Watching #crown alongside my wife made me realize there is one thing to learn from British monarchy regarding inves… https://t.co/JyW3jIFXJt
60,2021-10-06 23:25:28,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
61,2021-10-06 23:24:48,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
62,2021-10-06 23:20:35,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
63,2021-10-06 23:20:23,RT @BullishRippers: So … Netflix’s $NFLX Squid Game is sort of a big deal https://t.co/x4C1H1yABb
64,2021-10-06 23:18:28,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
65,2021-10-06 23:16:20,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
66,2021-10-06 23:16:19,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
67,2021-10-06 23:16:15,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
68,2021-10-06 23:16:05,"$NFLX was off open tmo if market opens strong. $ES already starting, doesnt mean we stay there into open though. 
a… https://t.co/p2hRvoVAfB"
69,2021-10-06 23:15:53,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
70,2021-10-06 23:15:22,"$NFLX $SPY $DIS  $AFRM

640 reached high .I’m looking for 4 digits in coming months . https://t.co/PFE8268TiJ"
71,2021-10-06 23:15:17,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
72,2021-10-06 23:14:50,"If you have been following me you would know I called $NFLX new ATH before they came. Well, $NFLX now has to break… https://t.co/tDRPilTTi0"
73,2021-10-06 23:14:38,"RT @Kaliyas2: ALWAYS zoom out the chart to see what’s really going on. 

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX…"
74,2021-10-06 23:14:25,*LATEST insiders SALES* reported to SEC on 2021-10-04 for $ZI $XPEL $TYME $AN $CNMD $UNFI $BOH $VZIO $YMAB $VCRA… https://t.co/m94lzemJG2
75,2021-10-06 23:14:08,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
76,2021-10-06 23:14:04,"$NFLX $SPY $SPX trades working out for the team!

Let’s keep it going! 

Join us at https://t.co/ZkjruAuMcH and use… https://t.co/Jdjl7MjwSm"
77,2021-10-06 23:13:51,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
78,2021-10-06 23:13:41,on 2021-10-04 $NFLX insiders' SOLD 22081 securities equal to 0% of outstanding shares. Please follow and share if y… https://t.co/yY1r39HMV3
79,2021-10-06 23:13:35,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
80,2021-10-06 23:13:02,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
81,2021-10-06 23:12:26,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
82,2021-10-06 23:11:50,RT @zebriod: $NFLX has been dropped fron FANG by everyone including @jimcramer oh boy so wrong
83,2021-10-06 23:11:49,RT @Bars_Flags: @PatternProfits @TrendSpider $NFLX got filtered out?
84,2021-10-06 23:11:20,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
85,2021-10-06 23:10:29,"RT @ValueAnalyst1: Innovation &amp; Growth:
Sell $AAPL, Buy $TSLA

Public Safety:
Sell $FB, Buy $TSLA

Total Addressable Market:
Sell $NFLX, Bu…"
86,2021-10-06 23:09:41,RT @BullishRippers: So … Netflix’s $NFLX Squid Game is sort of a big deal https://t.co/x4C1H1yABb
87,2021-10-06 23:09:19,"$NFLX above 640.40 calls can work, for another 7-10pts. Under 626.36 puts can work to 615.6 lvl retest, under there… https://t.co/pSGs7Gaufx"
88,2021-10-06 23:09:03,"RT @DayTradeWarrior: $25,065.59 to finish the day on $KODK $SNOA and $NFLX https://t.co/zD3EQJfcSp"
89,2021-10-06 23:08:55,RT @GerberKawasaki: Reply of the $GK ETF - October Shareholder Meeting https://t.co/ukkNEEOQ54 via @YouTube $tsla $aapl $woof $spwr $nflx
90,2021-10-06 23:08:47,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
91,2021-10-06 23:08:34,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
92,2021-10-06 23:08:21,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
93,2021-10-06 23:08:14,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
94,2021-10-06 23:07:20,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
95,2021-10-06 23:06:05,@PatternProfits @TrendSpider $NFLX got filtered out?
96,2021-10-06 23:05:35,"RT @ProfitRocketc: He burnt the kitchen DOWN tuh day 🔥@GREAT_EETS 
600% &amp; 800% on the same damn day 🙌🏾

$SPY $NFLX $TSLA https://t.co/u2VKv…"
97,2021-10-06 23:05:31,RT @GerberKawasaki: Reply of the $GK ETF - October Shareholder Meeting https://t.co/ukkNEEOQ54 via @YouTube $tsla $aapl $woof $spwr $nflx
98,2021-10-06 23:05:02,$NFLX has been dropped fron FANG by everyone including @jimcramer oh boy so wrong
99,2021-10-06 23:04:23,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
100,2021-10-06 23:04:17,RT @Dynamicbrands: $NFLX recurring revenues are in high demand  https://t.co/U4UwQnjyRy https://t.co/MY9S9Bmh7w
101,2021-10-06 23:04:15,Reply of the $GK ETF - October Shareholder Meeting https://t.co/ukkNEEOQ54 via @YouTube $tsla $aapl $woof $spwr $nflx
102,2021-10-06 23:04:10,RT @jeffwills08: @teshen8lin Nice. It seems to be a start of an even bigger move. $afrm &amp; $nflx are my best plays right now.
103,2021-10-06 23:04:05,"RT @EJ91203896: There's 3 types of traders.
1:those that make boat loads on $SPY and or $QQQ
2: Ones that make boat loads on high volatile…"
104,2021-10-06 23:03:53,"RT @Remzztrades: 🧲 10.7 Watchlist 🧲 

$NVDA 10.15 212.5c or 215c &gt; 209 🧲
$NFLX 10.8 645c &gt; 640 🧲 / 650c &gt; 643🧲
$AFRM 10.15 150c &gt; 138 🧲"
105,2021-10-06 23:03:46,RT @CyrusInvest: What this means for tomorrow $nflx trading?
106,2021-10-06 23:03:29,"RT @PS62716464: $NFLX When investing in markets, buy business with strong fundamentals, disruptive innovations, and Xceptional future growt…"
107,2021-10-06 23:03:26,"RT @AieraAlerts: ✅ $NFLX: ""Netflix"" mentioned during General Motors ""General Motors Co Investor Event"" event https://t.co/d0vN1Wj6yK"
108,2021-10-06 23:03:17,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
109,2021-10-06 23:03:05,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
110,2021-10-06 23:02:28,"RT @Trading4JP: October 6 daily scan results:

1/ Outside day:
$AMD $ATVI $CRM $UBER $PLUG $SNAP $TWTR $PTON $FUBO $MA $TTD $AMZN 

2/ Insi…"
111,2021-10-06 23:02:18,"[SCAN RESULTS - 1h]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $XLM
2: $KIN
3: $XMR
4: $SHIB
5: $BTC… https://t.co/FNXBWHBttM"
112,2021-10-06 23:01:35,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
113,2021-10-06 23:00:18,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
114,2021-10-06 22:59:26,"Join the most profits trading alerts chatroom&gt; 

$SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC $SMH $AAPL $NVDA $TSLA… https://t.co/XitNADSbOA"
115,2021-10-06 22:59:11,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
116,2021-10-06 22:59:01,"✅ $NFLX: ""Netflix"" mentioned during General Motors ""General Motors Co Investor Event"" event https://t.co/d0vN1Wj6yK"
117,2021-10-06 22:57:36,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
118,2021-10-06 22:57:24,"RT @yaseeen76: Here's some to watch for tomorrow, keep it simple.

$ICE Above $122.70
$NFLX Above $641
$AFRM Above $137.80
$FB Above $335.6…"
119,2021-10-06 22:56:31,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
120,2021-10-06 22:56:06,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
121,2021-10-06 22:54:50,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
122,2021-10-06 22:53:40,RT @BullishRippers: So … Netflix’s $NFLX Squid Game is sort of a big deal https://t.co/x4C1H1yABb
123,2021-10-06 22:53:40,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
124,2021-10-06 22:51:20,"RT @alexandre_lores: 10Y ROI: 

Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
Domino's $DPZ:…"
125,2021-10-06 22:50:35,"October 6 daily scan results:

1/ Outside day:
$AMD $ATVI $CRM $UBER $PLUG $SNAP $TWTR $PTON $FUBO $MA $TTD $AMZN… https://t.co/vSfEbhyprZ"
126,2021-10-06 22:50:10,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
127,2021-10-06 22:50:05,"RT @NealEllis16: Traded $ROKU, $NFLX, and $AMD. 

Thankful for green. 

Tomorrow watching inside days on $NFLX and $QCOM. 

GL"
128,2021-10-06 22:49:37,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
129,2021-10-06 22:49:20,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
130,2021-10-06 22:48:28,"$NFLX When investing in markets, buy business with strong fundamentals, disruptive innovations, and Xceptional futu… https://t.co/8FVV9ANijW"
131,2021-10-06 22:48:02,"**Most profitable trading community. Get up to 574% profits

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX… https://t.co/98iZvRB8GX"
132,2021-10-06 22:47:31,"Traded $ROKU, $NFLX, and $AMD. 

Thankful for green. 

Tomorrow watching inside days on $NFLX and $QCOM. 

GL"
133,2021-10-06 22:46:21,"Best trading community, Get next winning alerts here: 

$MLHR $GE $PENN $LCA $SRNE   $SQQQ $KODK $IDEX $AMZN $IBIO… https://t.co/OPGiQRU7q1"
134,2021-10-06 22:46:15,"@RedDogT3 $NFLX $NET $MSFT
Lots of RDRs this week"
135,2021-10-06 22:45:30,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
136,2021-10-06 22:45:18,"“Most winning trading community, Get next winning alerts here: 

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL… https://t.co/EQgZpWE2TM"
137,2021-10-06 22:44:48,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
138,2021-10-06 22:43:03,"RT @DontFeedBear: $QQQ:
Volume shelf, 200 day MA and 61.8% retracement all in same area
MACD still sliding
Green box is where I expect the…"
139,2021-10-06 22:42:45,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
140,2021-10-06 22:42:30,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
